Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1717198268,2840,,Aggregated,8.000000,0.000000,52000,61000,73000,76000,85000,91000,93000,93000,94000,94000,94000,1184,0,52000.0,52250.27770436995,14304.55176400028,94273.01757900022,761.4341216216217
1717198269,2860,,Aggregated,10.000000,0.000000,53000,64000,74000,76000,86000,92000,94000,95000,95000,95000,95000,1204,0,53000.0,52956.61366006646,14304.55176400028,94978.53670699988,761.6071428571429
1717198270,2880,,Aggregated,10.000000,0.000000,53000,64000,74000,76000,86000,92000,94000,95000,95000,95000,95000,1204,0,53000.0,52956.61366006646,14304.55176400028,94978.53670699988,761.6071428571429
1717198271,2900,,Aggregated,10.000000,0.000000,54000,65000,75000,77000,88000,93000,95000,95000,95000,96000,96000,1224,0,53000.0,53649.20301492157,14304.55176400028,95588.87164000043,761.6070261437909
1717198272,2920,,Aggregated,12.000000,0.000000,54000,67000,76000,78000,90000,94000,95000,96000,97000,97000,97000,1244,0,54000.0,54331.29302443972,14304.55176400028,96722.60785199978,761.8665594855305
1717198273,2940,,Aggregated,10.000000,0.000000,55000,69000,76000,78000,91000,95000,96000,97000,97000,97000,97000,1264,0,54000.0,54999.12347013292,14304.55176400028,96814.39449899881,761.9026898734177
1717198274,2960,,Aggregated,12.000000,0.000000,55000,69000,76000,79000,93000,95000,97000,97000,97000,97000,97000,1280,0,55000.0,55522.83946817814,14304.55176400028,96899.01600500161,761.8140625
1717198275,2980,,Aggregated,12.000000,0.000000,55000,69000,76000,79000,93000,95000,97000,97000,97000,97000,97000,1280,0,55000.0,55522.83946817814,14304.55176400028,96899.01600500161,761.8140625
1717198276,3000,,Aggregated,14.000000,0.000000,55000,71000,77000,80000,93000,96000,97000,98000,99000,99000,99000,1300,0,55000.0,56180.826272273844,14304.55176400028,98944.25199600119,761.8446153846154
1717198277,3020,,Aggregated,14.000000,0.000000,55000,71000,77000,80000,93000,96000,97000,98000,99000,99000,99000,1300,0,55000.0,56180.826272273844,14304.55176400028,98944.25199600119,761.8446153846154
1717198278,3040,,Aggregated,14.000000,0.000000,55000,71000,77000,80000,93000,96000,97000,98000,99000,99000,99000,1300,0,55000.0,56180.826272273844,14304.55176400028,98944.25199600119,761.8446153846154
1717198279,3060,,Aggregated,14.000000,0.000000,55000,71000,77000,80000,93000,96000,97000,98000,99000,99000,99000,1300,0,55000.0,56180.826272273844,14304.55176400028,98944.25199600119,761.8446153846154
1717198280,3080,,Aggregated,14.000000,0.000000,55000,71000,77000,80000,93000,96000,97000,98000,99000,99000,99000,1300,0,55000.0,56180.826272273844,14304.55176400028,98944.25199600119,761.8446153846154
1717198281,3100,,Aggregated,11.600000,0.000000,55000,72000,78000,83000,94000,97000,99000,102000,102000,102000,102000,1320,0,55000.0,56874.10149974093,14304.55176400028,102209.828002,761.8984848484848
1717198282,3120,,Aggregated,11.600000,0.000000,55000,72000,78000,83000,94000,97000,99000,102000,102000,102000,102000,1320,0,55000.0,56874.10149974093,14304.55176400028,102209.828002,761.8984848484848
1717198283,3140,,Aggregated,11.600000,0.000000,55000,72000,78000,83000,94000,97000,99000,102000,102000,102000,102000,1320,0,55000.0,56874.10149974093,14304.55176400028,102209.828002,761.8984848484848
1717198284,3160,,Aggregated,9.600000,0.000000,56000,72000,78000,85000,95000,97000,102000,104000,104000,104000,104000,1340,0,56000.0,57584.61906820824,14304.55176400028,104485.12925199975,762.1380597014926
1717198285,3180,,Aggregated,9.600000,0.000000,56000,72000,78000,85000,95000,97000,102000,104000,104000,104000,104000,1340,0,56000.0,57584.61906820824,14304.55176400028,104485.12925199975,762.1380597014926
1717198286,3200,,Aggregated,9.600000,0.000000,56000,72000,78000,85000,95000,97000,102000,104000,104000,104000,104000,1340,0,56000.0,57584.61906820824,14304.55176400028,104485.12925199975,762.1380597014926
1717198287,3220,,Aggregated,6.000000,0.000000,57000,73000,79000,88000,96000,99000,104000,107000,108000,108000,108000,1360,0,57000.0,58311.49503366842,14304.55176400028,107734.35282500031,762.1044117647059
1717198288,3240,,Aggregated,6.000000,0.000000,57000,73000,79000,88000,96000,99000,104000,107000,108000,108000,108000,1360,0,57000.0,58311.49503366842,14304.55176400028,107734.35282500031,762.1044117647059
1717198289,3260,,Aggregated,6.000000,0.000000,57000,73000,79000,88000,96000,99000,104000,107000,108000,108000,108000,1360,0,57000.0,58311.49503366842,14304.55176400028,107734.35282500031,762.1044117647059
1717198290,3280,,Aggregated,6.000000,0.000000,57000,74000,80000,90000,96000,102000,107000,109000,109000,109000,109000,1380,0,57000.0,59042.676422911645,14304.55176400028,109154.25044200128,762.1304347826087
1717198291,3300,,Aggregated,6.000000,0.000000,58000,75000,83000,90000,97000,104000,109000,110000,110000,110000,110000,1400,0,58000.0,59770.17210459649,14304.55176400028,109977.39308599921,762.1971428571428
1717198292,3320,,Aggregated,6.000000,0.000000,58000,75000,83000,90000,97000,104000,109000,110000,110000,110000,110000,1400,0,58000.0,59770.17210459649,14304.55176400028,109977.39308599921,762.1971428571428
1717198293,3340,,Aggregated,8.000000,0.000000,58000,76000,85000,91000,97000,107000,110000,111000,112000,112000,112000,1420,0,58000.0,60490.91151681132,14304.55176400028,111658.14486700037,762.0943661971831
1717198294,3360,,Aggregated,8.000000,0.000000,58000,76000,85000,91000,97000,107000,110000,111000,112000,112000,112000,1420,0,58000.0,60490.91151681132,14304.55176400028,111658.14486700037,762.0943661971831
1717198295,3380,,Aggregated,8.000000,0.000000,58000,76000,86000,93000,99000,109000,111000,112000,113000,113000,113000,1440,0,58000.0,61213.84432315007,14304.55176400028,112906.94729899951,762.1076388888889
1717198296,3400,,Aggregated,8.000000,0.000000,58000,76000,86000,93000,99000,109000,111000,112000,113000,113000,113000,1440,0,58000.0,61213.84432315007,14304.55176400028,112906.94729899951,762.1076388888889
1717198297,3420,,Aggregated,8.000000,0.000000,58000,76000,88000,93000,102000,110000,113000,113000,113000,113000,113000,1460,0,58000.0,61928.85757630007,14304.55176400028,113493.09667600028,762.1273972602739
1717198298,3440,,Aggregated,10.000000,0.000000,59000,77000,90000,94000,104000,111000,113000,114000,114000,114000,114000,1480,0,59000.0,62632.10073519399,14304.55176400028,114417.96574300133,762.0189189189189
1717198299,3460,,Aggregated,10.000000,0.000000,59000,78000,91000,95000,107000,112000,114000,114000,115000,115000,115000,1500,0,59000.0,63323.25498311409,14304.55176400028,114919.67317499984,761.864
1717198300,3480,,Aggregated,10.000000,0.000000,59000,78000,92000,95000,109000,113000,114000,115000,115000,115000,115000,1520,0,59000.0,63999.12293007116,14304.55176400028,115010.42532899919,762.1059210526316
1717198301,3500,,Aggregated,14.000000,0.000000,60000,78000,93000,96000,110000,113000,115000,115000,115000,115000,115000,1536,0,59000.0,64531.36466684582,14304.55176400028,115097.32323500066,762.1686197916666
1717198302,3520,,Aggregated,14.000000,0.000000,60000,78000,93000,96000,110000,113000,115000,115000,115000,115000,115000,1536,0,59000.0,64531.36466684582,14304.55176400028,115097.32323500066,762.1686197916666
1717198303,3540,,Aggregated,14.000000,0.000000,60000,78000,93000,96000,110000,113000,115000,115000,115000,115000,115000,1536,0,59000.0,64531.36466684582,14304.55176400028,115097.32323500066,762.1686197916666
1717198304,3560,,Aggregated,12.000000,0.000000,60000,79000,93000,96000,111000,114000,115000,117000,117000,117000,117000,1556,0,60000.0,65202.83671186962,14304.55176400028,117361.52579999907,762.1670951156813
1717198305,3580,,Aggregated,12.000000,0.000000,60000,79000,93000,96000,111000,114000,115000,117000,117000,117000,117000,1556,0,60000.0,65202.83671186962,14304.55176400028,117361.52579999907,762.1670951156813
1717198306,3600,,Aggregated,12.000000,0.000000,60000,79000,93000,96000,111000,114000,115000,117000,117000,117000,117000,1556,0,60000.0,65202.83671186962,14304.55176400028,117361.52579999907,762.1670951156813
1717198307,3620,,Aggregated,12.000000,0.000000,60000,79000,93000,96000,111000,114000,115000,117000,117000,117000,117000,1556,0,60000.0,65202.83671186962,14304.55176400028,117361.52579999907,762.1670951156813
1717198308,3640,,Aggregated,11.600000,0.000000,64000,80000,94000,97000,112000,115000,117000,120000,120000,120000,120000,1576,0,61000.0,65901.07915460414,14304.55176400028,120447.28041500093,762.1852791878173
1717198309,3660,,Aggregated,11.600000,0.000000,64000,80000,94000,97000,112000,115000,117000,120000,120000,120000,120000,1576,0,61000.0,65901.07915460414,14304.55176400028,120447.28041500093,762.1852791878173
1717198310,3680,,Aggregated,11.600000,0.000000,64000,80000,94000,97000,112000,115000,117000,120000,120000,120000,120000,1576,0,61000.0,65901.07915460414,14304.55176400028,120447.28041500093,762.1852791878173
1717198311,3700,,Aggregated,11.600000,0.000000,64000,80000,94000,97000,112000,115000,117000,120000,120000,120000,120000,1576,0,61000.0,65901.07915460414,14304.55176400028,120447.28041500093,762.1852791878173
1717198312,3720,,Aggregated,7.600000,0.000000,65000,83000,95000,97000,113000,115000,120000,123000,123000,123000,123000,1596,0,64000.0,66620.45732070184,14304.55176400028,123310.4842140001,762.1773182957394
1717198313,3740,,Aggregated,7.600000,0.000000,65000,83000,95000,97000,113000,115000,120000,123000,123000,123000,123000,1596,0,64000.0,66620.45732070184,14304.55176400028,123310.4842140001,762.1773182957394
1717198314,3760,,Aggregated,7.600000,0.000000,65000,83000,95000,97000,113000,115000,120000,123000,123000,123000,123000,1596,0,64000.0,66620.45732070184,14304.55176400028,123310.4842140001,762.1773182957394
1717198315,3780,,Aggregated,6.000000,0.000000,66000,85000,95000,99000,113000,115000,123000,125000,126000,126000,126000,1616,0,65000.0,67348.12184856259,14304.55176400028,126095.80397800164,762.1707920792079
1717198316,3800,,Aggregated,6.000000,0.000000,66000,85000,95000,99000,113000,115000,123000,125000,126000,126000,126000,1616,0,65000.0,67348.12184856259,14304.55176400028,126095.80397800164,762.1707920792079
1717198317,3820,,Aggregated,4.000000,0.000000,67000,86000,96000,102000,114000,117000,125000,127000,127000,127000,127000,1636,0,67000.0,68078.29094659178,14304.55176400028,127476.41018399918,762.0965770171149
1717198318,3840,,Aggregated,4.000000,0.000000,67000,86000,96000,102000,114000,117000,125000,127000,127000,127000,127000,1636,0,67000.0,68078.29094659178,14304.55176400028,127476.41018399918,762.0965770171149
1717198319,3860,,Aggregated,6.000000,0.000000,69000,88000,96000,104000,114000,120000,127000,129000,129000,129000,129000,1656,0,67000.0,68811.9222374089,14304.55176400028,128873.26990200017,762.2192028985507
1717198320,3880,,Aggregated,6.000000,0.000000,69000,88000,96000,104000,114000,120000,127000,129000,129000,129000,129000,1656,0,67000.0,68811.9222374089,14304.55176400028,128873.26990200017,762.2192028985507
1717198321,3900,,Aggregated,6.000000,0.000000,69000,90000,97000,107000,115000,123000,129000,130000,130000,130000,130000,1676,0,69000.0,69539.40867888373,14304.55176400028,130100.91194099914,762.2261336515513
1717198322,3920,,Aggregated,6.000000,0.000000,69000,90000,97000,107000,115000,123000,129000,130000,130000,130000,130000,1676,0,69000.0,69539.40867888373,14304.55176400028,130100.91194099914,762.2261336515513
1717198323,3940,,Aggregated,8.000000,0.000000,71000,90000,97000,107000,115000,126000,130000,130000,131000,131000,131000,1696,0,69000.0,70261.48207854725,14304.55176400028,131294.6447059985,762.1137971698113
1717198324,3960,,Aggregated,10.000000,0.000000,71000,91000,98000,109000,117000,127000,130000,131000,132000,132000,132000,1716,0,71000.0,70978.25952164752,14304.55176400028,131878.9635409994,762.2144522144522
1717198325,3980,,Aggregated,10.000000,0.000000,71000,91000,98000,109000,117000,127000,130000,131000,132000,132000,132000,1716,0,71000.0,70978.25952164752,14304.55176400028,131878.9635409994,762.2144522144522
1717198326,4000,,Aggregated,10.000000,0.000000,72000,93000,101000,110000,120000,129000,132000,132000,133000,133000,133000,1736,0,71000.0,71684.7355024609,14304.55176400028,132587.3423060002,762.280529953917
1717198327,4020,,Aggregated,12.000000,0.000000,72000,93000,102000,111000,123000,130000,132000,132000,133000,133000,133000,1756,0,72000.0,72381.93036679164,14304.55176400028,133304.40649800037,762.2761958997722
1717198328,4040,,Aggregated,10.000000,0.000000,73000,93000,104000,112000,125000,131000,133000,134000,134000,134000,134000,1776,0,72000.0,73074.9010137281,14304.55176400028,133993.20335399898,762.249436936937
1717198329,4060,,Aggregated,12.000000,0.000000,73000,94000,107000,113000,126000,132000,133000,134000,134000,134000,134000,1792,0,73000.0,73620.27971454414,14304.55176400028,134452.02142900054,762.2265625
1717198330,4080,,Aggregated,12.000000,0.000000,73000,94000,107000,113000,126000,132000,133000,134000,134000,134000,134000,1792,0,73000.0,73620.27971454414,14304.55176400028,134452.02142900054,762.2265625
1717198331,4100,,Aggregated,12.000000,0.000000,73000,94000,107000,113000,126000,132000,133000,134000,134000,134000,134000,1792,0,73000.0,73620.27971454414,14304.55176400028,134452.02142900054,762.2265625
1717198332,4120,,Aggregated,12.000000,0.000000,74000,95000,108000,113000,127000,132000,134000,136000,136000,136000,136000,1812,0,74000.0,74309.05166991394,14304.55176400028,136139.3466240006,762.2991169977925
1717198333,4140,,Aggregated,12.000000,0.000000,74000,95000,108000,113000,127000,132000,134000,136000,136000,136000,136000,1812,0,74000.0,74309.05166991394,14304.55176400028,136139.3466240006,762.2991169977925
1717198334,4160,,Aggregated,12.000000,0.000000,74000,95000,108000,113000,127000,132000,134000,136000,136000,136000,136000,1812,0,74000.0,74309.05166991394,14304.55176400028,136139.3466240006,762.2991169977925
1717198335,4180,,Aggregated,13.600000,0.000000,75000,95000,109000,114000,129000,133000,136000,139000,139000,139000,139000,1832,0,74000.0,75015.62452870693,14304.55176400028,139436.68587699905,762.2985807860262
1717198336,4200,,Aggregated,13.600000,0.000000,75000,95000,109000,114000,129000,133000,136000,139000,139000,139000,139000,1832,0,74000.0,75015.62452870693,14304.55176400028,139436.68587699905,762.2985807860262
1717198337,4220,,Aggregated,13.600000,0.000000,75000,95000,109000,114000,129000,133000,136000,139000,139000,139000,139000,1832,0,74000.0,75015.62452870693,14304.55176400028,139436.68587699905,762.2985807860262
1717198338,4240,,Aggregated,13.600000,0.000000,75000,95000,109000,114000,129000,133000,136000,139000,139000,139000,139000,1832,0,74000.0,75015.62452870693,14304.55176400028,139436.68587699905,762.2985807860262
1717198339,4260,,Aggregated,9.600000,0.000000,75000,95000,110000,114000,130000,134000,139000,142000,143000,143000,143000,1852,0,75000.0,75744.032557047,14304.55176400028,142809.71764199965,762.3336933045356
1717198340,4280,,Aggregated,9.600000,0.000000,75000,95000,110000,114000,130000,134000,139000,142000,143000,143000,143000,1852,0,75000.0,75744.032557047,14304.55176400028,142809.71764199965,762.3336933045356
1717198341,4300,,Aggregated,9.600000,0.000000,75000,95000,110000,114000,130000,134000,139000,142000,143000,143000,143000,1852,0,75000.0,75744.032557047,14304.55176400028,142809.71764199965,762.3336933045356
1717198342,4320,,Aggregated,7.600000,0.000000,76000,96000,111000,115000,131000,134000,142000,145000,145000,145000,145000,1872,0,76000.0,76480.06067436274,14304.55176400028,144644.19371799886,762.3504273504274
1717198343,4340,,Aggregated,7.600000,0.000000,76000,96000,111000,115000,131000,134000,142000,145000,145000,145000,145000,1872,0,76000.0,76480.06067436274,14304.55176400028,144644.19371799886,762.3504273504274
1717198344,4360,,Aggregated,6.000000,0.000000,76000,97000,112000,115000,132000,136000,145000,146000,147000,147000,147000,1892,0,76000.0,77216.52382134777,14304.55176400028,146780.48295199915,762.2669133192389
1717198345,4380,,Aggregated,6.000000,0.000000,76000,97000,112000,115000,132000,136000,145000,146000,147000,147000,147000,1892,0,76000.0,77216.52382134777,14304.55176400028,146780.48295199915,762.2669133192389
1717198346,4400,,Aggregated,6.000000,0.000000,76000,97000,112000,115000,132000,136000,145000,146000,147000,147000,147000,1892,0,76000.0,77216.52382134777,14304.55176400028,146780.48295199915,762.2669133192389
1717198347,4420,,Aggregated,8.000000,0.000000,76000,97000,113000,115000,132000,139000,146000,148000,148000,148000,148000,1912,0,76000.0,77958.79589099743,14304.55176400028,148434.93984400085,762.1731171548117
1717198348,4440,,Aggregated,8.000000,0.000000,76000,97000,113000,115000,132000,139000,146000,148000,148000,148000,148000,1912,0,76000.0,77958.79589099743,14304.55176400028,148434.93984400085,762.1731171548117
1717198349,4460,,Aggregated,6.000000,0.000000,76000,97000,113000,117000,132000,142000,148000,149000,149000,149000,149000,1932,0,76000.0,78696.96042215583,14304.55176400028,149300.53179300012,762.2008281573499
1717198350,4480,,Aggregated,8.000000,0.000000,77000,98000,114000,120000,133000,145000,149000,150000,151000,151000,151000,1952,0,77000.0,79429.14004181608,14304.55176400028,150852.09837600088,762.204405737705
1717198351,4500,,Aggregated,8.000000,0.000000,77000,98000,114000,120000,133000,145000,149000,150000,151000,151000,151000,1952,0,77000.0,79429.14004181608,14304.55176400028,150852.09837600088,762.204405737705
1717198352,4520,,Aggregated,8.000000,0.000000,77000,101000,114000,123000,134000,146000,150000,151000,151000,151000,151000,1972,0,77000.0,80158.48633119167,14304.55176400028,151466.02735400118,762.1632860040568
1717198353,4540,,Aggregated,10.000000,0.000000,78000,102000,114000,123000,136000,148000,151000,152000,152000,152000,152000,1992,0,78000.0,80878.10503760041,14304.55176400028,152190.0645450005,762.218875502008
1717198354,4560,,Aggregated,10.000000,0.000000,78000,104000,115000,126000,136000,148000,151000,152000,153000,153000,153000,2012,0,78000.0,81586.3037438872,14304.55176400028,152876.88948800132,762.1048707753479
1717198355,4580,,Aggregated,10.000000,0.000000,78000,104000,115000,126000,136000,148000,151000,152000,153000,153000,153000,2012,0,78000.0,81586.3037438872,14304.55176400028,152876.88948800132,762.1048707753479
1717198356,4600,,Aggregated,12.000000,0.000000,78000,107000,115000,127000,139000,149000,152000,153000,154000,154000,154000,2032,0,78000.0,82290.95462828787,14304.55176400028,153617.16416700074,762.0615157480315
1717198357,4620,,Aggregated,12.000000,0.000000,79000,107000,117000,129000,143000,150000,152000,154000,154000,154000,154000,2048,0,79000.0,82848.74098024656,14304.55176400028,153715.62823600107,762.1669921875
1717198358,4640,,Aggregated,12.000000,0.000000,79000,107000,117000,129000,143000,150000,152000,154000,154000,154000,154000,2048,0,79000.0,82848.74098024656,14304.55176400028,153715.62823600107,762.1669921875
1717198359,4660,,Aggregated,14.000000,0.000000,80000,108000,117000,129000,145000,151000,154000,154000,155000,155000,155000,2068,0,80000.0,83545.74974217455,14304.55176400028,155438.17818599928,762.348162475822
1717198360,4680,,Aggregated,14.000000,0.000000,80000,108000,117000,129000,145000,151000,154000,154000,155000,155000,155000,2068,0,80000.0,83545.74974217455,14304.55176400028,155438.17818599928,762.348162475822
1717198361,4700,,Aggregated,14.000000,0.000000,80000,108000,117000,129000,145000,151000,154000,154000,155000,155000,155000,2068,0,80000.0,83545.74974217455,14304.55176400028,155438.17818599928,762.348162475822
1717198362,4720,,Aggregated,14.000000,0.000000,80000,108000,117000,129000,145000,151000,154000,154000,155000,155000,155000,2068,0,80000.0,83545.74974217455,14304.55176400028,155438.17818599928,762.348162475822
1717198363,4740,,Aggregated,11.600000,0.000000,83000,109000,120000,130000,146000,152000,154000,155000,159000,159000,159000,2088,0,80000.0,84261.41143316713,14304.55176400028,158560.15242099966,762.3716475095786
1717198364,4760,,Aggregated,11.600000,0.000000,83000,109000,120000,130000,146000,152000,154000,155000,159000,159000,159000,2088,0,80000.0,84261.41143316713,14304.55176400028,158560.15242099966,762.3716475095786
1717198365,4780,,Aggregated,11.600000,0.000000,83000,109000,120000,130000,146000,152000,154000,155000,159000,159000,159000,2088,0,80000.0,84261.41143316713,14304.55176400028,158560.15242099966,762.3716475095786
1717198366,4800,,Aggregated,11.600000,0.000000,83000,109000,120000,130000,146000,152000,154000,155000,159000,159000,159000,2088,0,80000.0,84261.41143316713,14304.55176400028,158560.15242099966,762.3716475095786
1717198367,4820,,Aggregated,7.600000,0.000000,83000,110000,123000,131000,148000,152000,155000,159000,162000,162000,162000,2108,0,83000.0,84994.33474803128,14304.55176400028,161516.79051300016,762.3704933586338
1717198368,4840,,Aggregated,7.600000,0.000000,83000,110000,123000,131000,148000,152000,155000,159000,162000,162000,162000,2108,0,83000.0,84994.33474803128,14304.55176400028,161516.79051300016,762.3704933586338
1717198369,4860,,Aggregated,7.600000,0.000000,83000,110000,123000,131000,148000,152000,155000,159000,162000,162000,162000,2108,0,83000.0,84994.33474803128,14304.55176400028,161516.79051300016,762.3704933586338
1717198370,4880,,Aggregated,6.000000,0.000000,85000,111000,125000,132000,149000,153000,159000,162000,164000,164000,164000,2128,0,83000.0,85733.2639205413,14304.55176400028,164251.81917400006,762.4318609022556
1717198371,4900,,Aggregated,6.000000,0.000000,85000,111000,125000,132000,149000,153000,159000,162000,164000,164000,164000,2128,0,83000.0,85733.2639205413,14304.55176400028,164251.81917400006,762.4318609022556
1717198372,4920,,Aggregated,4.000000,0.000000,85000,111000,126000,132000,150000,154000,162000,164000,166000,166000,166000,2148,0,85000.0,86474.82920305397,14304.55176400028,165642.72976099892,762.4250465549349
1717198373,4940,,Aggregated,4.000000,0.000000,85000,111000,126000,132000,150000,154000,162000,164000,166000,166000,166000,2148,0,85000.0,86474.82920305397,14304.55176400028,165642.72976099892,762.4250465549349
1717198374,4960,,Aggregated,4.000000,0.000000,85000,111000,126000,132000,150000,154000,162000,164000,166000,166000,166000,2148,0,85000.0,86474.82920305397,14304.55176400028,165642.72976099892,762.4250465549349
1717198375,4980,,Aggregated,8.000000,0.000000,88000,113000,127000,132000,151000,155000,164000,166000,167000,167000,167000,2168,0,86000.0,87219.36440314203,14304.55176400028,167187.20727700018,762.4737084870849
1717198376,5000,,Aggregated,6.000000,0.000000,88000,113000,129000,133000,151000,159000,166000,167000,169000,169000,169000,2188,0,88000.0,87959.01143024766,14304.55176400028,168937.23710100132,762.4794332723949
1717198377,5020,,Aggregated,6.000000,0.000000,88000,113000,129000,133000,151000,159000,166000,167000,169000,169000,169000,2188,0,88000.0,87959.01143024766,14304.55176400028,168937.23710100132,762.4794332723949
1717198378,5040,,Aggregated,8.000000,0.000000,90000,113000,130000,134000,152000,162000,167000,168000,170000,170000,170000,2208,0,88000.0,88694.94864681287,14304.55176400028,169592.19265299907,762.3958333333334
1717198379,5060,,Aggregated,8.000000,0.000000,90000,113000,130000,134000,152000,162000,167000,168000,170000,170000,170000,2208,0,88000.0,88694.94864681287,14304.55176400028,169592.19265299907,762.3958333333334
1717198380,5080,,Aggregated,8.000000,0.000000,90000,114000,130000,134000,152000,163000,168000,170000,170000,170000,170000,2228,0,90000.0,89425.53928234284,14304.55176400028,170195.44265700097,762.3325852782765
1717198381,5100,,Aggregated,10.000000,0.000000,91000,114000,131000,136000,153000,165000,170000,170000,171000,171000,171000,2248,0,90000.0,90147.92833289671,14304.55176400028,171043.75207500014,762.2802491103203
1717198382,5120,,Aggregated,10.000000,0.000000,91000,115000,132000,139000,154000,167000,170000,171000,172000,172000,172000,2268,0,91000.0,90861.01359411588,14304.55176400028,171646.46719400116,762.226631393298
1717198383,5140,,Aggregated,10.000000,0.000000,93000,115000,132000,139000,155000,168000,171000,171000,172000,172000,172000,2288,0,92000.0,91564.59444074467,14304.55176400028,171742.06406899975,762.2469405594405
1717198384,5160,,Aggregated,10.000000,0.000000,93000,115000,132000,139000,155000,168000,171000,171000,172000,172000,172000,2288,0,92000.0,91564.59444074467,14304.55176400028,171742.06406899975,762.2469405594405
1717198385,5180,,Aggregated,12.000000,0.000000,93000,115000,132000,143000,158000,169000,171000,172000,173000,173000,173000,2304,0,93000.0,92127.03813997301,14304.55176400028,172559.99499599967,762.140625
1717198386,5200,,Aggregated,12.000000,0.000000,93000,115000,132000,143000,158000,169000,171000,172000,173000,173000,173000,2304,0,93000.0,92127.03813997301,14304.55176400028,172559.99499599967,762.140625
1717198387,5220,,Aggregated,14.000000,0.000000,93000,115000,133000,145000,162000,170000,172000,173000,174000,175000,175000,2324,0,93000.0,92830.11405998483,14304.55176400028,174572.3368100007,762.09165232358
1717198388,5240,,Aggregated,14.000000,0.000000,93000,115000,133000,145000,162000,170000,172000,173000,174000,175000,175000,2324,0,93000.0,92830.11405998483,14304.55176400028,174572.3368100007,762.09165232358
1717198389,5260,,Aggregated,14.000000,0.000000,93000,115000,133000,145000,162000,170000,172000,173000,174000,175000,175000,2324,0,93000.0,92830.11405998483,14304.55176400028,174572.3368100007,762.09165232358
1717198390,5280,,Aggregated,14.000000,0.000000,93000,115000,133000,145000,162000,170000,172000,173000,174000,175000,175000,2324,0,93000.0,92830.11405998483,14304.55176400028,174572.3368100007,762.09165232358
1717198391,5300,,Aggregated,11.600000,0.000000,93000,117000,134000,146000,163000,170000,173000,174000,177000,177000,177000,2344,0,93000.0,93547.40048523455,14304.55176400028,177447.123549,762.1817406143344
1717198392,5320,,Aggregated,11.600000,0.000000,93000,117000,134000,146000,163000,170000,173000,174000,177000,177000,177000,2344,0,93000.0,93547.40048523455,14304.55176400028,177447.123549,762.1817406143344
1717198393,5340,,Aggregated,11.600000,0.000000,93000,117000,134000,146000,163000,170000,173000,174000,177000,177000,177000,2344,0,93000.0,93547.40048523455,14304.55176400028,177447.123549,762.1817406143344
1717198394,5360,,Aggregated,11.600000,0.000000,93000,117000,134000,146000,163000,170000,173000,174000,177000,177000,177000,2344,0,93000.0,93547.40048523455,14304.55176400028,177447.123549,762.1817406143344
1717198395,5380,,Aggregated,7.600000,0.000000,94000,120000,134000,147000,164000,171000,174000,177000,180000,180000,180000,2364,0,94000.0,94282.38658007857,14304.55176400028,180476.31126899977,762.2390016920474
1717198396,5400,,Aggregated,7.600000,0.000000,94000,120000,134000,147000,164000,171000,174000,177000,180000,180000,180000,2364,0,94000.0,94282.38658007857,14304.55176400028,180476.31126899977,762.2390016920474
1717198397,5420,,Aggregated,7.600000,0.000000,94000,120000,134000,147000,164000,171000,174000,177000,180000,180000,180000,2364,0,94000.0,94282.38658007857,14304.55176400028,180476.31126899977,762.2390016920474
1717198398,5440,,Aggregated,6.000000,0.000000,95000,120000,134000,148000,166000,171000,177000,180000,182000,183000,183000,2384,0,95000.0,95020.81014557205,14304.55176400028,182571.02449600096,762.1703020134228
1717198399,5460,,Aggregated,6.000000,0.000000,95000,120000,134000,148000,166000,171000,177000,180000,182000,183000,183000,2384,0,95000.0,95020.81014557205,14304.55176400028,182571.02449600096,762.1703020134228
1717198400,5480,,Aggregated,4.000000,0.000000,95000,123000,136000,149000,167000,172000,180000,182000,184000,185000,185000,2404,0,95000.0,95760.96413976778,14304.55176400028,184602.431239,762.2133943427621
1717198401,5500,,Aggregated,4.000000,0.000000,95000,123000,136000,149000,167000,172000,180000,182000,184000,185000,185000,2404,0,95000.0,95760.96413976778,14304.55176400028,184602.431239,762.2133943427621
1717198402,5520,,Aggregated,6.000000,0.000000,95000,125000,139000,150000,168000,173000,182000,184000,185000,185000,185000,2424,0,95000.0,96498.73152043307,14304.55176400028,185435.92614099907,762.2953795379537
1717198403,5540,,Aggregated,6.000000,0.000000,95000,125000,139000,150000,168000,173000,182000,184000,185000,185000,185000,2424,0,95000.0,96498.73152043307,14304.55176400028,185435.92614099907,762.2953795379537
1717198404,5560,,Aggregated,6.000000,0.000000,95000,126000,142000,151000,169000,174000,184000,185000,186000,186000,186000,2444,0,95000.0,97233.34721249946,14304.55176400028,186361.05527099973,762.291325695581
1717198405,5580,,Aggregated,6.000000,0.000000,95000,126000,142000,151000,169000,174000,184000,185000,186000,186000,186000,2444,0,95000.0,97233.34721249946,14304.55176400028,186361.05527099973,762.291325695581
1717198406,5600,,Aggregated,8.000000,0.000000,96000,127000,143000,151000,170000,177000,185000,186000,188000,189000,189000,2464,0,96000.0,97969.99086144468,14304.55176400028,188592.19228399888,762.4484577922078
